normal,/data/all/data/qooxdoo/qooxdoo,0.48,18,115,11-05-2022_17-50-12,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/qooxdoo/qooxdoo,repo-based-included
normal,/data/all/data/elastic/kibana,0.47,17,51,11-05-2022_18-02-45,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/elastic/kibana,repo-based-included
normal,/data/all/data/emberjs/ember.js,0.62,11,47,10-05-2022_20-45-26,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/emberjs/ember.js,repo-based-included
normal,/data/all/data/zloirock/core-js,0.44,8,41,10-05-2022_20-57-47,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/zloirock/core-js,repo-based-included
normal,/data/all/data/Encapsule-Annex/onm,1.00,1,39,10-05-2022_21-06-24,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/Encapsule-Annex/onm,repo-based-included
normal,/data/all/data/sequelize/sequelize,0.38,12,40,10-05-2022_21-25-17,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/sequelize/sequelize,repo-based-included
normal,/data/all/data/dcos/dcos-ui,0.92,9,37,10-05-2022_21-39-04,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/dcos/dcos-ui,repo-based-included
normal,/data/all/data/LivelyKernel/LivelyKernel,0.64,12,36,10-05-2022_21-57-49,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/LivelyKernel/LivelyKernel,repo-based-included
normal,/data/all/data/svgdotjs/svg.js,0.10,5,31,10-05-2022_22-13-51,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/svgdotjs/svg.js,repo-based-included
normal,/data/all/data/foam-framework/foam,0.36,13,33,10-05-2022_22-27-39,t5-large,/scratch/arminz/tmp/bt_t5-large//data/all/data/foam-framework/foam,repo-based-included
