normal,/data/all/data/Encapsule-Annex/onm,1.00,1,39,01-06-2022_00-31-28,t5-large,/scratch/arminz/tmp/currl_/data/all/data/Encapsule-Annex/onm_length_input,repo-based-included,2022-06-01 00:31:28.415841, 2022-06-01 00:32:41.947734, 2022-06-01 00:33:22.392854, 2022-06-01 00:33:22.394725
normal,all,0.48,52,3529,01-06-2022_00-34-00,t5-large,/scratch/arminz/tmp/currl_/data/all/data/Encapsule-Annex/onm_length_input,source-test,2022-06-01 00:34:00.134044, 2022-06-01 00:38:00.765493, 2022-06-01 01:13:06.350144, 2022-06-01 01:13:06.352102
normal,/data/all/data/sequelize/sequelize,0.45,12,40,01-06-2022_01-17-28,t5-large,/scratch/arminz/tmp/currl_/data/all/data/sequelize/sequelize_length_input,repo-based-included,2022-06-01 01:17:28.951636, 2022-06-01 01:18:17.242934, 2022-06-01 01:19:08.421444, 2022-06-01 01:19:08.425456
normal,all,0.48,52,3529,01-06-2022_01-19-39,t5-large,/scratch/arminz/tmp/currl_/data/all/data/sequelize/sequelize_length_input,source-test,2022-06-01 01:19:39.910857, 2022-06-01 01:23:54.778805, 2022-06-01 01:58:51.377838, 2022-06-01 01:58:51.380220
normal,/data/all/data/dcos/dcos-ui,0.78,9,37,01-06-2022_02-02-40,t5-large,/scratch/arminz/tmp/currl_/data/all/data/dcos/dcos-ui_length_input,repo-based-included,2022-06-01 02:02:40.252059, 2022-06-01 02:03:29.419752, 2022-06-01 02:04:06.583325, 2022-06-01 02:04:06.639611
normal,all,0.48,52,3529,01-06-2022_02-04-43,t5-large,/scratch/arminz/tmp/currl_/data/all/data/dcos/dcos-ui_length_input,source-test,2022-06-01 02:04:43.278263, 2022-06-01 02:08:56.017917, 2022-06-01 02:44:11.769439, 2022-06-01 02:44:11.771633
normal,/data/all/data/LivelyKernel/LivelyKernel,0.64,12,36,01-06-2022_02-48-14,t5-large,/scratch/arminz/tmp/currl_/data/all/data/LivelyKernel/LivelyKernel_length_input,repo-based-included,2022-06-01 02:48:14.003157, 2022-06-01 02:49:23.226874, 2022-06-01 02:50:10.010888, 2022-06-01 02:50:10.014454
normal,all,0.48,52,3529,01-06-2022_02-50-43,t5-large,/scratch/arminz/tmp/currl_/data/all/data/LivelyKernel/LivelyKernel_length_input,source-test,2022-06-01 02:50:43.279904, 2022-06-01 02:54:46.244150, 2022-06-01 03:29:51.360892, 2022-06-01 03:29:51.363239
normal,/data/all/data/svgdotjs/svg.js,0.71,5,31,01-06-2022_03-33-37,t5-large,/scratch/arminz/tmp/currl_/data/all/data/svgdotjs/svg.js_length_input,repo-based-included,2022-06-01 03:33:37.896768, 2022-06-01 03:34:27.089350, 2022-06-01 03:34:57.948011, 2022-06-01 03:34:57.952119
normal,all,0.47,52,3529,01-06-2022_03-35-28,t5-large,/scratch/arminz/tmp/currl_/data/all/data/svgdotjs/svg.js_length_input,source-test,2022-06-01 03:35:28.373927, 2022-06-01 03:39:55.686901, 2022-06-01 04:15:29.292123, 2022-06-01 04:15:29.294363
