normal,/data/all/data/qooxdoo/qooxdoo,0.52,18,115,25-04-2022_11-31-06,t5-small,/scratch/arminz/tmp/fts_/data/all/data/qooxdoo/qooxdoo_0.3_4,repo-based-included
normal,all,0.43,32,1746,25-04-2022_11-32-10,t5-small,/scratch/arminz/tmp/fts_/data/all/data/qooxdoo/qooxdoo_0.3_4,source-test
normal,/data/all/data/elastic/kibana,0.43,17,51,25-04-2022_11-42-44,t5-small,/scratch/arminz/tmp/fts_/data/all/data/elastic/kibana_0.3_4,repo-based-included
normal,all,0.43,32,1746,25-04-2022_11-43-30,t5-small,/scratch/arminz/tmp/fts_/data/all/data/elastic/kibana_0.3_4,source-test
normal,/data/all/data/emberjs/ember.js,0.51,11,47,25-04-2022_11-53-55,t5-small,/scratch/arminz/tmp/fts_/data/all/data/emberjs/ember.js_0.3_4,repo-based-included
normal,all,0.43,32,1746,25-04-2022_11-54-40,t5-small,/scratch/arminz/tmp/fts_/data/all/data/emberjs/ember.js_0.3_4,source-test
normal,/data/all/data/zloirock/core-js,0.10,8,41,25-04-2022_12-05-07,t5-small,/scratch/arminz/tmp/fts_/data/all/data/zloirock/core-js_0.3_4,repo-based-included
normal,all,0.44,32,1746,25-04-2022_12-05-49,t5-small,/scratch/arminz/tmp/fts_/data/all/data/zloirock/core-js_0.3_4,source-test
normal,/data/all/data/Encapsule-Annex/onm,1.00,1,39,25-04-2022_12-16-12,t5-small,/scratch/arminz/tmp/fts_/data/all/data/Encapsule-Annex/onm_0.3_4,repo-based-included
normal,all,0.44,32,1746,25-04-2022_12-16-50,t5-small,/scratch/arminz/tmp/fts_/data/all/data/Encapsule-Annex/onm_0.3_4,source-test
normal,/data/all/data/sequelize/sequelize,0.38,12,40,25-04-2022_12-27-15,t5-small,/scratch/arminz/tmp/fts_/data/all/data/sequelize/sequelize_0.3_4,repo-based-included
normal,all,0.42,32,1746,25-04-2022_12-28-00,t5-small,/scratch/arminz/tmp/fts_/data/all/data/sequelize/sequelize_0.3_4,source-test
normal,/data/all/data/dcos/dcos-ui,0.86,9,37,25-04-2022_12-38-30,t5-small,/scratch/arminz/tmp/fts_/data/all/data/dcos/dcos-ui_0.3_4,repo-based-included
normal,all,0.43,32,1746,25-04-2022_12-39-07,t5-small,/scratch/arminz/tmp/fts_/data/all/data/dcos/dcos-ui_0.3_4,source-test
normal,/data/all/data/LivelyKernel/LivelyKernel,0.61,12,36,25-04-2022_12-51-40,t5-small,/scratch/arminz/tmp/fts_/data/all/data/LivelyKernel/LivelyKernel_0.3_4,repo-based-included
normal,all,0.43,32,1746,25-04-2022_12-52-22,t5-small,/scratch/arminz/tmp/fts_/data/all/data/LivelyKernel/LivelyKernel_0.3_4,source-test
normal,/data/all/data/svgdotjs/svg.js,0.10,5,31,25-04-2022_13-03-36,t5-small,/scratch/arminz/tmp/fts_/data/all/data/svgdotjs/svg.js_0.3_4,repo-based-included
normal,all,0.44,32,1746,25-04-2022_13-04-06,t5-small,/scratch/arminz/tmp/fts_/data/all/data/svgdotjs/svg.js_0.3_4,source-test
normal,/data/all/data/foam-framework/foam,0.33,13,33,25-04-2022_13-17-32,t5-small,/scratch/arminz/tmp/fts_/data/all/data/foam-framework/foam_0.3_4,repo-based-included
normal,all,0.43,32,1746,22-04-2022_11-37-09,t5-small,/scratch/arminz/tmp/fts_/data/all/data/foam-framework/foam_0_1,source-test
